experiment,repetition,sampleIndex,raw,filtered
12,1,1078,360,360
12,1,1079,359,359
12,1,1080,359,359
12,1,1081,359,359
12,1,1082,359,359
12,1,1083,357,357
12,1,1084,357,357
12,1,1085,357,357
12,1,1086,357,357
12,1,1087,360,360
12,1,1088,360,360
12,1,1089,361,361
12,1,1090,361,361
12,1,1091,362,362
12,1,1092,362,362
12,1,1093,363,363
12,1,1094,363,363
12,1,1095,367,367
12,1,1096,367,367
12,1,1097,367,367
12,1,1098,367,367
12,1,1099,369,369
12,1,1100,369,369
12,1,1101,369,369
12,1,1102,370,370
12,1,1103,370,370
12,1,1104,369,369
12,1,1105,369,369
12,1,1106,369,369
12,1,1107,370,370
12,1,1108,367,367
12,1,1109,367,367
12,1,1110,365,365
12,1,1111,365,365
12,1,1112,363,363
12,1,1113,363,363
12,1,1114,361,361
12,1,1115,361,361
12,1,1116,361,361
12,1,1117,361,361
12,1,1118,359,359
12,1,1119,359,359
12,1,1120,358,358
12,1,1121,358,358
12,1,1122,358,358
12,1,1123,358,358
