experiment,repetition,sampleIndex,raw,filtered
13,1,458,363,363
13,1,459,363,363
13,1,460,361,361
13,1,461,361,361
13,1,462,362,362
13,1,463,362,362
13,1,464,359,359
13,1,465,359,359
13,1,466,359,359
13,1,467,359,359
13,1,468,357,357
13,1,469,357,357
13,1,470,356,356
13,1,471,356,356
13,1,472,357,357
13,1,473,357,357
13,1,474,358,358
13,1,475,358,358
13,1,476,360,360
13,1,477,360,360
13,1,478,360,360
13,1,479,362,362
13,1,480,362,362
13,1,481,363,363
13,1,482,363,363
13,1,483,365,365
13,1,484,365,365
13,1,485,365,365
13,1,486,365,365
13,1,487,365,365
13,1,488,365,365
13,1,489,365,365
13,1,490,365,365
13,1,491,364,364
13,1,492,364,364
13,1,493,364,364
13,1,494,364,364
13,1,495,362,362
13,1,496,362,362
13,1,497,362,362
13,1,498,362,362
13,1,499,359,359
13,1,500,359,359
13,1,501,357,357
13,1,502,357,357
13,1,503,357,357
13,1,504,357,357
13,1,505,357,357
13,1,506,357,357
13,1,507,357,357
13,1,508,357,357
13,1,509,357,357
13,1,510,358,358
13,1,511,358,358
13,1,512,360,360
13,1,513,360,360
13,1,514,363,363
13,1,515,363,363
13,1,516,366,366
13,1,517,366,366
13,1,518,366,366
13,1,519,366,366
13,1,520,367,367
13,1,521,367,367
13,1,522,367,367
13,1,523,366,366
13,1,524,366,366
13,1,525,366,366
13,1,526,366,366
13,1,527,363,363
13,1,528,363,363
13,1,529,362,362
13,1,530,362,362
13,1,531,363,363
13,1,532,363,363
13,1,533,360,360
13,1,534,360,360
13,1,535,359,359
13,1,536,359,359
13,1,537,358,358
13,1,538,357,357
13,1,539,357,357
13,1,540,356,356
13,1,541,356,356
13,1,542,357,357
13,1,543,357,357
13,1,544,358,358
13,1,545,358,358
13,1,546,357,357
13,1,547,357,357
13,1,548,363,363
13,1,549,363,363
13,1,550,361,361
13,1,551,361,361
13,1,552,366,366
13,1,553,366,366
13,1,554,366,366
13,1,555,366,366
13,1,556,367,367
13,1,557,367,367
13,1,558,365,365
13,1,559,365,365
13,1,560,365,365
13,1,561,364,364
13,1,562,364,364
13,1,563,362,362
13,1,564,362,362
13,1,565,360,360
13,1,566,360,360
13,1,567,358,358
13,1,568,358,358
13,1,569,357,357
13,1,570,357,357
13,1,571,356,356
13,1,572,356,356
13,1,573,356,356
13,1,574,356,356
13,1,575,356,356
13,1,576,356,356
13,1,577,357,357
13,1,578,359,359
13,1,579,359,359
13,1,580,358,358
13,1,581,358,358
13,1,582,360,360
13,1,583,360,360
13,1,584,363,363
13,1,585,363,363
13,1,586,365,365
13,1,587,365,365
13,1,588,365,365
13,1,589,365,365
13,1,590,366,366
13,1,591,366,366
13,1,592,365,365
13,1,593,365,365
13,1,594,366,366
13,1,595,364,364
13,1,596,364,364
13,1,597,363,363
13,1,598,363,363
13,1,599,361,361
13,1,600,361,361
13,1,601,361,361
13,1,602,361,361
13,1,603,359,359
13,1,604,359,359
13,1,605,358,358
13,1,606,358,358
13,1,607,356,356
13,1,608,356,356
13,1,609,356,356
13,1,610,356,356
13,1,611,356,356
13,1,612,358,358
13,1,613,358,358
13,1,614,359,359
13,1,615,359,359
13,1,616,362,362
13,1,617,362,362
13,1,618,362,362
13,1,619,362,362
13,1,620,363,363
13,1,621,363,363
13,1,622,363,363
13,1,623,363,363
13,1,624,363,363
13,1,625,363,363
13,1,626,363,363
13,1,627,363,363
13,1,628,362,362
13,1,629,361,361
13,1,630,361,361
13,1,631,362,362
13,1,632,362,362
13,1,633,360,360
13,1,634,360,360
13,1,635,360,360
13,1,636,360,360
13,1,637,359,359
13,1,638,359,359
13,1,639,358,358
13,1,640,358,358
13,1,641,357,357
13,1,642,357,357
13,1,643,358,358
13,1,644,358,358
13,1,645,358,358
13,1,646,358,358
13,1,647,358,358
13,1,648,358,358
13,1,649,361,361
13,1,650,361,361
13,1,651,361,361
13,1,652,361,361
13,1,653,361,361
13,1,654,361,361
13,1,655,361,361
13,1,656,363,363
13,1,657,363,363
13,1,658,363,363
13,1,659,363,363
13,1,660,363,363
13,1,661,363,363
13,1,662,364,364
13,1,663,362,362
13,1,664,362,362
13,1,665,362,362
13,1,666,362,362
13,1,667,361,361
13,1,668,361,361
13,1,669,361,361
13,1,670,361,361
13,1,671,359,359
13,1,672,359,359
13,1,673,358,358
13,1,674,358,358
13,1,675,357,357
13,1,676,357,357
13,1,677,358,358
13,1,678,358,358
13,1,679,358,358
13,1,680,358,358
13,1,681,359,359
13,1,682,359,359
13,1,683,361,361
13,1,684,361,361
13,1,685,361,361
13,1,686,363,363
13,1,687,363,363
13,1,688,362,362
13,1,689,362,362
13,1,690,363,363
13,1,691,363,363
13,1,692,364,364
13,1,693,364,364
13,1,694,364,364
13,1,695,364,364
13,1,696,363,363
13,1,697,363,363
13,1,698,364,364
13,1,699,361,361
13,1,700,361,361
13,1,701,362,362
13,1,702,362,362
13,1,703,362,362
13,1,704,362,362
13,1,705,358,358
13,1,706,358,358
13,1,707,360,360
13,1,708,360,360
13,1,709,358,358
13,1,710,358,358
13,1,711,357,357
13,1,712,357,357
13,1,713,357,357
13,1,714,357,357
13,1,715,357,357
13,1,716,357,357
13,1,717,357,357
13,1,718,358,358
13,1,719,358,358
13,1,720,359,359
13,1,721,359,359
13,1,722,361,361
13,1,723,361,361
13,1,724,361,361
13,1,725,361,361
13,1,726,363,363
13,1,727,363,363
13,1,728,364,364
13,1,729,364,364
13,1,730,364,364
13,1,731,364,364
13,1,732,364,364
13,1,733,364,364
13,1,734,364,364
13,1,735,364,364
13,1,736,364,364
13,1,737,362,362
13,1,738,362,362
13,1,739,362,362
13,1,740,362,362
13,1,741,360,360
13,1,742,360,360
13,1,743,359,359
13,1,744,359,359
13,1,745,359,359
13,1,746,359,359
13,1,747,357,357
13,1,748,357,357
13,1,749,358,358
13,1,750,358,358
13,1,751,357,357
13,1,752,358,358
13,1,753,358,358
13,1,754,359,359
13,1,755,359,359
13,1,756,360,360
13,1,757,360,360
13,1,758,362,362
13,1,759,362,362
13,1,760,361,361
13,1,761,361,361
13,1,762,364,364
13,1,763,364,364
13,1,764,364,364
13,1,765,364,364
13,1,766,365,365
13,1,767,365,365
13,1,768,365,365
13,1,769,365,365
13,1,770,366,366
13,1,771,365,365
13,1,772,365,365
13,1,773,364,364
13,1,774,364,364
13,1,775,363,363
13,1,776,363,363
13,1,777,363,363
13,1,778,363,363
13,1,779,361,361
13,1,780,361,361
13,1,781,360,360
13,1,782,360,360
13,1,783,359,359
13,1,784,359,359
13,1,785,357,357
13,1,786,357,357
13,1,787,358,358
13,1,788,358,358
13,1,789,357,357
13,1,790,358,358
13,1,791,358,358
13,1,792,359,359
13,1,793,359,359
13,1,794,361,361
13,1,795,361,361
13,1,796,361,361
13,1,797,361,361
13,1,798,361,361
13,1,799,361,361
13,1,800,362,362
13,1,801,362,362
13,1,802,362,362
13,1,803,362,362
13,1,804,361,361
13,1,805,361,361
13,1,806,361,361
13,1,807,361,361
13,1,808,361,361
13,1,809,361,361
13,1,810,360,360
13,1,811,359,359
13,1,812,359,359
13,1,813,358,358
13,1,814,358,358
13,1,815,359,359
13,1,816,359,359
13,1,817,357,357
13,1,818,357,357
13,1,819,357,357
13,1,820,357,357
13,1,821,357,357
13,1,822,357,357
13,1,823,358,358
13,1,824,358,358
13,1,825,358,358
13,1,826,359,359
13,1,827,359,359
13,1,828,360,360
13,1,829,360,360
13,1,830,361,361
13,1,831,361,361
13,1,832,361,361
13,1,833,361,361
13,1,834,362,362
13,1,835,362,362
13,1,836,363,363
13,1,837,363,363
13,1,838,362,362
13,1,839,362,362
13,1,840,362,362
13,1,841,362,362
13,1,842,361,361
13,1,843,361,361
13,1,844,361,361
13,1,845,360,360
13,1,846,360,360
13,1,847,359,359
13,1,848,359,359
13,1,849,359,359
13,1,850,359,359
13,1,851,359,359
13,1,852,359,359
13,1,853,359,359
13,1,854,359,359
13,1,855,358,358
13,1,856,358,358
13,1,857,357,357
13,1,858,357,357
13,1,859,358,358
13,1,860,358,358
13,1,861,358,358
13,1,862,358,358
13,1,863,358,358
13,1,864,358,358
13,1,865,358,358
13,1,866,360,360
13,1,867,360,360
13,1,868,360,360
13,1,869,360,360
13,1,870,362,362
13,1,871,362,362
13,1,872,362,362
13,1,873,362,362
13,1,874,362,362
13,1,875,362,362
13,1,876,363,363
13,1,877,362,362
13,1,878,362,362
13,1,879,361,361
13,1,880,361,361
13,1,881,361,361
13,1,882,361,361
13,1,883,360,360
13,1,884,360,360
13,1,885,360,360
13,1,886,359,359
13,1,887,359,359
13,1,888,359,359
13,1,889,359,359
13,1,890,359,359
13,1,891,359,359
13,1,892,359,359
13,1,893,357,357
13,1,894,357,357
13,1,895,358,358
13,1,896,358,358
13,1,897,358,358
13,1,898,358,358
13,1,899,358,358
13,1,900,358,358
13,1,901,359,359
13,1,902,359,359
13,1,903,360,360
13,1,904,362,362
13,1,905,362,362
13,1,906,362,362
13,1,907,362,362
13,1,908,362,362
13,1,909,362,362
13,1,910,362,362
13,1,911,362,362
13,1,912,363,363
13,1,913,363,363
13,1,914,362,362
13,1,915,362,362
13,1,916,361,361
13,1,917,361,361
13,1,918,361,361
13,1,919,361,361
13,1,920,359,359
13,1,921,359,359
13,1,922,359,359
13,1,923,358,358
13,1,924,358,358
13,1,925,359,359
13,1,926,359,359
13,1,927,358,358
13,1,928,358,358
13,1,929,357,357
13,1,930,357,357
13,1,931,358,358
13,1,932,358,358
13,1,933,358,358
13,1,934,358,358
13,1,935,358,358
13,1,936,358,358
13,1,937,359,359
13,1,938,359,359
13,1,939,361,361
13,1,940,361,361
13,1,941,361,361
13,1,942,361,361
13,1,943,361,361
13,1,944,362,362
13,1,945,362,362
13,1,946,361,361
13,1,947,361,361
13,1,948,362,362
13,1,949,362,362
13,1,950,363,363
13,1,951,363,363
13,1,952,361,361
13,1,953,361,361
13,1,954,360,360
13,1,955,360,360
13,1,956,361,361
13,1,957,361,361
13,1,958,360,360
13,1,959,360,360
13,1,960,359,359
13,1,961,358,358
13,1,962,358,358
13,1,963,358,358
13,1,964,358,358
13,1,965,360,360
13,1,966,360,360
13,1,967,358,358
13,1,968,358,358
13,1,969,358,358
13,1,970,358,358
13,1,971,357,357
13,1,972,357,357
13,1,973,359,359
13,1,974,359,359
13,1,975,360,360
13,1,976,360,360
13,1,977,360,360
13,1,978,360,360
13,1,979,361,361
13,1,980,361,361
13,1,981,361,361
13,1,982,361,361
13,1,983,361,361
13,1,984,362,362
13,1,985,362,362
13,1,986,362,362
13,1,987,362,362
13,1,988,362,362
13,1,989,362,362
13,1,990,361,361
13,1,991,361,361
13,1,992,362,362
13,1,993,362,362
13,1,994,360,360
13,1,995,360,360
13,1,996,361,361
13,1,997,361,361
13,1,998,359,359
13,1,999,359,359
13,1,1000,358,358
13,1,1001,358,358
13,1,1002,358,358
13,1,1003,358,358
13,1,1004,358,358
13,1,1005,358,358
13,1,1006,358,358
13,1,1007,357,357
13,1,1008,357,357
13,1,1009,358,358
13,1,1010,358,358
13,1,1011,358,358
13,1,1012,358,358
13,1,1013,360,360
13,1,1014,360,360
13,1,1015,360,360
13,1,1016,360,360
13,1,1017,362,362
13,1,1018,362,362
13,1,1019,361,361
13,1,1020,362,362
13,1,1021,362,362
13,1,1022,362,362
13,1,1023,363,363
13,1,1024,362,362
13,1,1025,362,362
13,1,1026,362,362
13,1,1027,362,362
13,1,1028,360,360
13,1,1029,360,360
13,1,1030,361,361
13,1,1031,361,361
13,1,1032,360,360
13,1,1033,360,360
13,1,1034,360,360
13,1,1035,360,360
13,1,1036,360,360
13,1,1037,360,360
13,1,1038,358,358
13,1,1039,358,358
13,1,1040,358,358
13,1,1041,358,358
13,1,1042,357,357
13,1,1043,357,357
13,1,1044,357,357
13,1,1045,357,357
13,1,1046,357,357
13,1,1047,358,358
13,1,1048,358,358
13,1,1049,359,359
13,1,1050,359,359
13,1,1051,359,359
13,1,1052,359,359
13,1,1053,361,361
13,1,1054,361,361
13,1,1055,361,361
13,1,1056,361,361
13,1,1057,363,363
13,1,1058,363,363
13,1,1059,361,361
13,1,1060,361,361
13,1,1061,362,362
13,1,1062,362,362
13,1,1063,362,362
13,1,1064,362,362
13,1,1065,362,362
13,1,1066,362,362
13,1,1067,362,362
13,1,1068,361,361
13,1,1069,361,361
13,1,1070,361,361
13,1,1071,361,361
13,1,1072,359,359
13,1,1073,359,359
13,1,1074,360,360
13,1,1075,360,360
13,1,1076,358,358
13,1,1077,358,358
13,1,1078,358,358
13,1,1079,358,358
13,1,1080,358,358
13,1,1081,358,358
13,1,1082,358,358
13,1,1083,357,357
13,1,1084,357,357
13,1,1085,358,358
13,1,1086,358,358
13,1,1087,358,358
13,1,1088,358,358
13,1,1089,359,359
13,1,1090,359,359
13,1,1091,360,360
13,1,1092,360,360
13,1,1093,362,362
13,1,1094,362,362
13,1,1095,362,362
13,1,1096,362,362
13,1,1097,362,362
13,1,1098,362,362
13,1,1099,362,362
13,1,1100,362,362
13,1,1101,362,362
13,1,1102,362,362
13,1,1103,362,362
13,1,1104,361,361
13,1,1105,361,361
13,1,1106,361,361
13,1,1107,361,361
13,1,1108,361,361
13,1,1109,361,361
13,1,1110,360,360
13,1,1111,359,359
13,1,1112,359,359
13,1,1113,359,359
13,1,1114,359,359
13,1,1115,358,358
13,1,1116,358,358
13,1,1117,359,359
13,1,1118,359,359
13,1,1119,358,358
13,1,1120,358,358
13,1,1121,358,358
13,1,1122,358,358
13,1,1123,357,357
13,1,1124,357,357
13,1,1125,358,358
13,1,1126,358,358
13,1,1127,359,359
13,1,1128,359,359
13,1,1129,358,358
13,1,1130,361,361
13,1,1131,361,361
13,1,1132,360,360
13,1,1133,360,360
13,1,1134,362,362
13,1,1135,362,362
13,1,1136,363,363
13,1,1137,363,363
13,1,1138,362,362
13,1,1139,362,362
13,1,1140,362,362
13,1,1141,362,362
13,1,1142,362,362
13,1,1143,362,362
13,1,1144,362,362
13,1,1145,361,361
13,1,1146,361,361
13,1,1147,361,361
13,1,1148,361,361
13,1,1149,359,359
13,1,1150,359,359
13,1,1151,359,359
13,1,1152,359,359
13,1,1153,359,359
13,1,1154,359,359
13,1,1155,358,358
13,1,1156,358,358
13,1,1157,357,357
13,1,1158,357,357
13,1,1159,358,358
13,1,1160,358,358
13,1,1161,358,358
13,1,1162,358,358
13,1,1163,358,358
13,1,1164,358,358
13,1,1165,358,358
13,1,1166,359,359
13,1,1167,359,359
13,1,1168,359,359
13,1,1169,359,359
13,1,1170,359,359
13,1,1171,359,359
13,1,1172,360,360
13,1,1173,360,360
13,1,1174,361,361
13,1,1175,361,361
13,1,1176,362,362
13,1,1177,362,362
13,1,1178,362,362
13,1,1179,362,362
13,1,1180,362,362
13,1,1181,361,361
13,1,1182,361,361
13,1,1183,362,362
13,1,1184,362,362
13,1,1185,360,360
13,1,1186,360,360
13,1,1187,360,360
13,1,1188,360,360
13,1,1189,360,360
13,1,1190,360,360
13,1,1191,360,360
13,1,1192,360,360
13,1,1193,358,358
13,1,1194,358,358
13,1,1195,358,358
13,1,1196,358,358
13,1,1197,357,357
13,1,1198,357,357
13,1,1199,357,357
13,1,1200,357,357
13,1,1201,357,357
13,1,1202,358,358
13,1,1203,358,358
13,1,1204,357,357
13,1,1205,357,357
13,1,1206,359,359
13,1,1207,359,359
13,1,1208,359,359
13,1,1209,359,359
13,1,1210,360,360
13,1,1211,360,360
13,1,1212,361,361
13,1,1213,361,361
13,1,1214,361,361
13,1,1215,361,361
13,1,1216,362,362
13,1,1217,362,362
13,1,1218,362,362
13,1,1219,362,362
13,1,1220,362,362
13,1,1221,361,361
13,1,1222,361,361
13,1,1223,362,362
13,1,1224,362,362
13,1,1225,360,360
13,1,1226,360,360
13,1,1227,362,362
13,1,1228,362,362
13,1,1229,359,359
13,1,1230,359,359
13,1,1231,359,359
13,1,1232,359,359
13,1,1233,359,359
13,1,1234,359,359
13,1,1235,358,358
13,1,1236,358,358
13,1,1237,358,358
13,1,1238,358,358
13,1,1239,358,358
13,1,1240,358,358
13,1,1241,358,358
13,1,1242,358,358
13,1,1243,358,358
13,1,1244,359,359
13,1,1245,359,359
13,1,1246,359,359
13,1,1247,359,359
13,1,1248,360,360
13,1,1249,360,360
13,1,1250,361,361
13,1,1251,361,361
13,1,1252,362,362
13,1,1253,362,362
13,1,1254,363,363
13,1,1255,363,363
13,1,1256,363,363
13,1,1257,363,363
13,1,1258,363,363
13,1,1259,361,361
13,1,1260,361,361
13,1,1261,363,363
13,1,1262,363,363
13,1,1263,362,362
13,1,1264,362,362
13,1,1265,362,362
13,1,1266,362,362
13,1,1267,361,361
13,1,1268,361,361
13,1,1269,360,360
13,1,1270,360,360
13,1,1271,359,359
13,1,1272,359,359
13,1,1273,359,359
13,1,1274,358,358
13,1,1275,358,358
13,1,1276,358,358
13,1,1277,358,358
13,1,1278,357,357
13,1,1279,357,357
13,1,1280,358,358
13,1,1281,358,358
13,1,1282,358,358
13,1,1283,358,358
13,1,1284,358,358
13,1,1285,358,358
13,1,1286,359,359
13,1,1287,359,359
13,1,1288,360,360
13,1,1289,360,360
13,1,1290,360,360
13,1,1291,360,360
13,1,1292,361,361
13,1,1293,361,361
13,1,1294,360,360
13,1,1295,360,360
13,1,1296,362,362
13,1,1297,362,362
13,1,1298,364,364
13,1,1299,364,364
13,1,1300,364,364
13,1,1301,363,363
13,1,1302,363,363
13,1,1303,365,365
13,1,1304,365,365
13,1,1305,366,366
13,1,1306,366,366
13,1,1307,366,366
13,1,1308,366,366
13,1,1309,365,365
13,1,1310,365,365
13,1,1311,365,365
13,1,1312,363,363
13,1,1313,363,363
13,1,1314,362,362
13,1,1315,362,362
13,1,1316,361,361
13,1,1317,361,361
13,1,1318,361,361
13,1,1319,361,361
13,1,1320,359,359
13,1,1321,359,359
13,1,1322,360,360
13,1,1323,360,360
13,1,1324,356,356
13,1,1325,356,356
13,1,1326,356,356
13,1,1327,358,358
13,1,1328,358,358
13,1,1329,356,356
13,1,1330,356,356
13,1,1331,361,361
13,1,1332,361,361
13,1,1333,360,360
13,1,1334,360,360
13,1,1335,362,362
13,1,1336,362,362
13,1,1337,363,363
13,1,1338,363,363
13,1,1339,366,366
13,1,1340,366,366
13,1,1341,367,367
13,1,1342,367,367
13,1,1343,367,367
13,1,1344,366,366
13,1,1345,366,366
13,1,1346,367,367
13,1,1347,367,367
13,1,1348,368,368
13,1,1349,368,368
13,1,1350,367,367
13,1,1351,367,367
13,1,1352,368,368
13,1,1353,368,368
13,1,1354,365,365
13,1,1355,365,365
13,1,1356,366,366
13,1,1357,366,366
13,1,1358,365,365
