experiment,repetition,sampleIndex,raw,filtered
1,1,181,350,350
1,1,182,350,350
1,1,183,351,350
1,1,184,350,351
1,1,185,351,351
1,1,186,351,351
1,1,187,352,351
1,1,188,351,352
1,1,189,353,353
1,1,190,353,353
1,1,191,354,354
1,1,192,355,355
1,1,193,355,356
1,1,194,357,356
1,1,195,357,357
1,1,196,358,358
1,1,197,359,359
1,1,198,359,360
1,1,199,361,360
1,1,200,361,361
1,1,201,362,362
1,1,202,363,363
1,1,203,365,364
1,1,204,365,365
1,1,205,365,366
1,1,206,367,366
1,1,207,367,367
1,1,208,367,367
1,1,209,367,367
1,1,210,367,367
1,1,211,367,367
1,1,212,365,366
1,1,213,366,365
1,1,214,365,365
1,1,215,363,364
1,1,216,364,363
1,1,217,362,362
1,1,218,361,361
1,1,219,360,360
1,1,220,360,359
1,1,221,358,358
1,1,222,357,357
1,1,223,356,356
1,1,224,355,355
1,1,225,354,354
1,1,226,352,353
1,1,227,352,352
1,1,228,351,351
1,1,229,350,350
1,1,230,350,350
1,1,231,350,350
1,1,232,350,350
1,1,233,351,351
1,1,234,351,351
1,1,235,352,352
1,1,236,353,353
1,1,237,354,354
1,1,238,355,355
1,1,239,355,356
1,1,240,357,357
1,1,241,357,358
1,1,242,359,359
1,1,243,360,360
1,1,244,361,361
1,1,245,362,362
1,1,246,363,363
1,1,247,363,364
1,1,248,365,364
1,1,249,365,366
1,1,250,365,366
1,1,251,365,363
1,1,252,364,358
1,1,253,353,356
1,1,254,349,355
1,1,255,351,355
1,1,256,364,357
1,1,257,362,360
1,1,258,361,361
1,1,259,359,360
1,1,260,357,357
1,1,261,356,356
1,1,262,354,355
1,1,263,354,353
1,1,264,353,352
1,1,265,351,352
1,1,266,350,351
1,1,267,351,350
1,1,268,349,350
1,1,269,349,350
1,1,270,350,350
1,1,271,351,350
1,1,272,351,351
1,1,273,353,353
1,1,274,353,354
1,1,275,355,355
1,1,276,357,356
1,1,277,357,357
1,1,278,358,359
1,1,279,360,359
1,1,280,360,360
1,1,281,362,362
1,1,282,362,363
1,1,283,364,364
1,1,284,366,365
1,1,285,365,366
1,1,286,366,366
1,1,287,367,367
1,1,288,367,367
1,1,289,367,367
1,1,290,366,366
1,1,291,364,365
1,1,292,364,364
1,1,293,362,362
1,1,294,360,360
1,1,295,359,358
1,1,296,356,356
1,1,297,354,354
1,1,298,353,353
1,1,299,351,351
1,1,300,350,350
1,1,301,350,350
1,1,302,349,350
1,1,303,350,350
1,1,304,351,351
1,1,305,353,352
1,1,306,354,354
1,1,307,356,356
1,1,308,358,358
1,1,309,360,359
1,1,310,360,361
1,1,311,363,363
1,1,312,365,364
1,1,313,365,365
1,1,314,366,366
1,1,315,366,366
1,1,316,367,367
1,1,317,367,367
1,1,318,366,366
1,1,319,366,365
1,1,320,364,364
1,1,321,363,363
1,1,322,362,362
1,1,323,362,361
1,1,324,360,360
1,1,325,358,358
1,1,326,357,357
1,1,327,355,355
1,1,328,354,354
1,1,329,352,353
1,1,330,352,352
1,1,331,351,351
1,1,332,350,350
1,1,333,351,350
1,1,334,350,351
1,1,335,351,351
1,1,336,353,352
1,1,337,354,354
1,1,338,355,356
1,1,339,357,357
1,1,340,360,359
1,1,341,361,361
1,1,342,363,363
1,1,343,365,365
1,1,344,367,366
1,1,345,368,368
1,1,346,367,368
1,1,347,368,367
1,1,348,367,367
1,1,349,365,365
1,1,350,363,364
1,1,351,362,361
1,1,352,359,359
1,1,353,358,358
1,1,354,355,354
1,1,355,354,353
1,1,356,352,354
1,1,357,350,356
1,1,358,363,358
1,1,359,362,358
1,1,360,359,358
1,1,361,353,357
1,1,362,354,355
1,1,363,357,356
1,1,364,359,359
1,1,365,361,361
1,1,366,363,362
1,1,367,365,360
1,1,368,355,359
1,1,369,355,357
1,1,370,356,356
1,1,371,357,356
1,1,372,358,358
1,1,373,359,359
1,1,374,360,360
1,1,375,361,361
1,1,376,361,361
1,1,377,361,361
1,1,378,360,360
1,1,379,359,359
1,1,380,358,358
1,1,381,356,356
1,1,382,355,355
1,1,383,354,353
1,1,384,351,352
1,1,385,351,351
1,1,386,349,350
1,1,387,349,349
1,1,388,349,349
1,1,389,349,349
1,1,390,349,349
1,1,391,350,350
1,1,392,351,351
1,1,393,353,353
1,1,394,354,354
1,1,395,356,356
1,1,396,358,358
1,1,397,359,359
1,1,398,361,361
1,1,399,361,361
1,1,400,362,362
1,1,401,363,362
1,1,402,362,362
1,1,403,362,362
1,1,404,361,361
1,1,405,360,360
1,1,406,358,358
1,1,407,355,355
1,1,408,353,353
1,1,409,351,351
1,1,410,349,350
1,1,411,349,349
1,1,412,349,348
1,1,413,348,349
1,1,414,349,350
1,1,415,351,351
1,1,416,354,353
1,1,417,354,355
1,1,418,357,357
1,1,419,359,359
1,1,420,360,360
1,1,421,362,362
1,1,422,362,362
1,1,423,363,363
1,1,424,363,363
1,1,425,361,362
1,1,426,361,360
1,1,427,358,358
1,1,428,355,356
1,1,429,354,354
1,1,430,352,352
1,1,431,350,350
1,1,432,349,349
1,1,433,349,349
1,1,434,349,349
1,1,435,350,350
1,1,436,352,352
1,1,437,353,354
1,1,438,356,356
1,1,439,358,358
1,1,440,361,360
1,1,441,360,361
1,1,442,361,361
1,1,443,361,361
1,1,444,360,360
1,1,445,359,360
1,1,446,359,358
1,1,447,357,357
1,1,448,355,355
1,1,449,353,353
1,1,450,351,351
1,1,451,350,350
1,1,452,348,349
1,1,453,348,348
1,1,454,349,349
1,1,455,349,350
1,1,456,352,351
1,1,457,353,353
1,1,458,355,355
1,1,459,356,358
1,1,460,359,359
1,1,461,360,358
1,1,462,361,356
1,1,463,349,355
1,1,464,350,354
1,1,465,356,355
1,1,466,359,356
1,1,467,360,357
1,1,468,357,356
1,1,469,350,353
1,1,470,349,350
1,1,471,349,348
1,1,472,349,348
1,1,473,348,349
1,1,474,350,349
1,1,475,350,350
1,1,476,351,352
1,1,477,354,353
1,1,478,354,355
1,1,479,358,357
1,1,480,359,359
1,1,481,360,360
1,1,482,361,361
1,1,483,361,361
1,1,484,360,360
1,1,485,360,359
1,1,486,356,357
1,1,487,355,354
1,1,488,352,352
1,1,489,350,350
1,1,490,349,349
1,1,491,349,349
1,1,492,349,349
1,1,493,350,350
1,1,494,351,351
1,1,495,353,353
1,1,496,355,355
1,1,497,358,358
1,1,498,360,360
1,1,499,361,361
1,1,500,362,362
1,1,501,362,362
1,1,502,362,361
1,1,503,360,360
1,1,504,357,357
1,1,505,355,355
1,1,506,352,352
1,1,507,350,350
1,1,508,350,349
1,1,509,349,349
1,1,510,349,350
1,1,511,352,352
1,1,512,354,353
1,1,513,355,356
1,1,514,358,358
1,1,515,359,359
1,1,516,361,361
1,1,517,362,362
1,1,518,362,362
1,1,519,362,361
1,1,520,360,360
1,1,521,358,358
1,1,522,356,356
1,1,523,354,354
1,1,524,352,352
1,1,525,350,350
1,1,526,349,349
1,1,527,348,349
1,1,528,349,349
1,1,529,351,351
1,1,530,352,353
1,1,531,356,355
1,2,0,356,357
1,2,1,359,358
1,2,2,359,359
1,2,3,359,359
1,2,4,360,359
1,2,5,359,359
1,2,6,359,359
1,2,7,358,359
1,2,8,359,359
1,2,9,360,359
1,2,10,359,359
1,2,11,360,360
1,2,12,359,360
1,2,13,361,361
1,2,14,364,362
1,2,15,361,362
1,2,16,362,363
1,2,17,364,363
1,2,18,362,362
1,2,19,363,363
1,2,20,363,363
1,2,21,363,363
1,2,22,365,364
1,2,23,363,364
1,2,24,364,364
1,2,25,364,364
1,2,26,364,363
1,2,27,363,364
1,2,28,363,363
1,2,29,364,363
1,2,30,364,363
1,2,31,362,364
1,2,32,364,364
1,2,33,364,364
1,2,34,364,363
1,2,35,363,363
1,2,36,363,363
1,2,37,362,363
1,2,38,363,362
1,2,39,362,362
1,2,40,363,363
1,2,41,362,362
1,2,42,363,362
1,2,43,362,362
1,2,44,361,362
1,2,45,363,362
1,2,46,362,362
1,2,47,362,362
1,2,48,363,363
1,2,49,362,363
1,2,50,363,362
1,2,51,362,362
1,2,52,362,361
1,2,53,360,361
1,2,54,361,361
1,2,55,361,361
1,2,56,361,361
1,2,57,361,362
1,2,58,361,361
1,2,59,361,359
1,2,60,361,357
1,2,61,351,355
1,2,62,353,355
1,2,63,354,355
1,2,64,357,356
1,2,65,362,357
1,2,66,357,357
1,2,67,353,356
1,2,68,353,356
1,2,69,359,356
1,2,70,358,358
1,2,71,359,358
1,2,72,358,358
1,2,73,358,358
1,2,74,355,357
1,2,75,358,357
1,2,76,357,356
1,2,77,355,356
1,2,78,357,356
1,2,79,353,355
1,2,80,356,355
1,2,81,354,355
1,2,82,354,355
1,2,83,356,355
1,2,84,355,355
1,2,85,354,355
1,2,86,354,354
1,2,87,354,353
1,2,88,352,353
1,2,89,352,353
1,2,90,352,352
1,2,91,353,352
1,2,92,352,352
1,2,93,351,352
1,2,94,352,351
1,2,95,350,351
1,2,96,350,350
1,2,97,351,350
1,2,98,350,350
1,2,99,350,350
1,2,100,350,350
1,2,101,350,350
1,2,102,349,350
1,2,103,350,350
1,2,104,350,350
1,2,105,350,350
1,2,106,350,350
1,2,107,349,350
1,2,108,350,350
1,2,109,350,350
1,2,110,350,350
1,2,111,350,350
1,2,112,350,351
1,2,113,351,351
1,2,114,351,350
1,2,115,352,349
1,2,116,349,351
1,2,117,348,354
1,2,118,357,357
1,2,119,364,359
1,2,120,365,358
1,2,121,352,356
1,2,122,348,352
1,2,123,348,348
1,2,124,349,347
1,2,125,348,348
1,2,126,349,349
1,2,127,349,349
1,2,128,350,349
1,2,129,349,350
1,2,130,349,349
1,2,131,350,350
1,2,132,350,350
1,2,133,349,350
1,2,134,350,350
1,2,135,350,350
1,2,136,350,350
1,2,137,351,351
1,2,138,351,351
1,2,139,350,351
1,2,140,353,352
1,2,141,352,352
1,2,142,352,352
1,2,143,352,353
1,2,144,354,353
1,2,145,353,353
1,2,146,354,354
1,2,147,354,354
1,2,148,354,354
1,2,149,355,355
1,2,150,356,356
1,2,151,356,356
1,2,152,357,357
1,2,153,357,357
1,2,154,358,358
1,2,155,357,358
1,2,156,359,358
1,2,157,359,359
1,2,158,359,359
1,2,159,359,360
1,2,160,360,360
1,2,161,361,360
1,2,162,360,361
1,2,163,361,361
1,2,164,361,361
1,2,165,361,361
1,2,166,362,362
1,2,167,362,362
1,2,168,361,362
1,2,169,362,362
1,2,170,362,362
1,2,171,362,362
1,2,172,362,362
1,2,173,361,361
1,2,174,361,361
1,2,175,360,360
1,2,176,359,360
1,2,177,360,359
1,2,178,359,359
1,2,179,357,358
1,2,180,357,357
1,2,181,357,356
1,2,182,355,355
1,2,183,355,355
1,2,184,354,354
1,2,185,352,353
1,2,186,352,352
1,2,187,352,351
1,2,188,350,351
1,2,189,350,350
1,2,190,349,349
1,2,191,349,349
1,2,192,348,349
1,2,193,349,348
1,2,194,348,348
1,2,195,348,348
1,2,196,348,348
1,2,197,348,348
1,2,198,349,349
1,2,199,349,349
1,2,200,350,350
1,2,201,350,350
1,2,202,351,351
1,2,203,352,352
1,2,204,352,352
1,2,205,354,354
1,2,206,354,354
1,2,207,355,355
1,2,208,357,356
1,2,209,355,356
1,2,210,357,357
1,2,211,358,357
1,2,212,359,358
1,2,213,358,359
1,2,214,359,360
1,2,215,361,360
1,2,216,360,360
1,2,217,361,361
1,2,218,360,361
1,2,219,360,361
1,2,220,361,361
1,2,221,361,359
1,2,222,360,357
1,2,223,350,355
1,2,224,353,354
1,2,225,355,353
1,2,226,355,354
1,2,227,354,355
1,2,228,354,355
1,2,229,355,354
1,2,230,355,354
1,2,231,353,354
1,2,232,352,353
1,2,233,353,352
1,2,234,352,352
1,2,235,351,351
1,2,236,350,350
1,2,237,349,349
1,2,238,349,349
1,2,239,349,348
1,2,240,348,348
1,2,241,348,348
1,2,242,348,349
1,2,243,350,349
1,2,244,351,350
1,2,245,350,351
1,2,246,352,352
1,2,247,354,353
1,2,248,354,354
1,2,249,356,356
1,2,250,356,357
1,2,251,358,357
1,2,252,358,358
1,2,253,359,359
1,2,254,360,360
1,2,255,360,360
1,2,256,361,361
1,2,257,362,362
1,2,258,362,362
1,2,259,362,362
1,2,260,362,362
1,2,261,362,362
1,2,262,361,362
1,2,263,362,361
1,2,264,360,361
1,2,265,360,360
1,2,266,359,359
1,2,267,359,358
1,2,268,357,357
1,2,269,356,356
1,2,270,355,355
1,2,271,353,354
1,2,272,353,353
1,2,273,352,352
1,2,274,350,351
1,2,275,350,350
1,2,276,350,349
1,2,277,348,349
1,2,278,348,348
1,2,279,348,348
1,2,280,349,348
1,2,281,349,349
1,2,282,350,350
1,2,283,350,351
1,2,284,351,352
1,2,285,354,353
1,2,286,355,354
1,2,287,354,356
1,2,288,358,357
1,2,289,359,359
1,2,290,360,359
1,2,291,360,360
1,2,292,361,361
1,2,293,360,361
1,2,294,363,362
1,2,295,362,362
1,2,296,362,362
1,2,297,362,362
1,2,298,362,361
1,2,299,360,361
1,2,300,360,360
1,2,301,358,358
1,2,302,357,356
1,2,303,354,355
1,2,304,353,353
1,2,305,352,352
1,2,306,351,350
1,2,307,349,350
1,2,308,349,349
1,2,309,349,349
1,2,310,349,349
1,2,311,349,349
1,2,312,349,349
1,2,313,349,350
1,2,314,352,351
1,2,315,353,353
1,2,316,354,354
1,2,317,356,356
1,2,318,357,357
1,2,319,358,358
1,2,320,358,359
1,2,321,362,360
1,2,322,361,361
1,2,323,362,363
1,2,324,362,363
1,2,325,363,361
1,2,326,363,359
1,2,327,351,357
1,2,328,355,355
1,2,329,356,354
1,2,330,354,353
1,2,331,352,354
1,2,332,354,353
1,2,333,354,353
1,2,334,352,352
1,2,335,351,352
1,2,336,351,351
1,2,337,350,350
1,2,338,349,349
1,2,339,349,349
1,2,340,349,349
1,2,341,349,349
1,2,342,351,350
1,2,343,350,351
1,2,344,352,352
1,2,345,352,353
1,2,346,355,354
1,2,347,356,356
1,2,348,358,358
1,2,349,360,359
1,2,350,360,360
1,2,351,361,361
1,2,352,362,362
1,2,353,362,362
1,2,354,363,363
1,2,355,363,362
1,2,356,361,361
1,2,357,360,360
1,2,358,358,358
1,2,359,356,356
1,2,360,353,354
1,2,361,353,352
1,2,362,350,351
1,2,363,350,349
1,2,364,349,349
1,2,365,348,349
1,2,366,349,349
1,2,367,351,349
1,2,368,350,351
1,2,369,352,354
1,2,370,354,357
1,2,371,364,360
1,2,372,364,363
1,2,373,364,365
1,2,374,364,365
1,2,375,363,363
1,2,376,363,362
1,2,377,360,360
1,2,378,358,358
1,2,379,356,356
1,2,380,355,354
1,2,381,353,353
1,2,382,351,351
1,2,383,351,350
1,2,384,349,350
1,2,385,349,350
1,2,386,351,350
1,2,387,350,351
1,2,388,353,352
1,2,389,354,354
1,2,390,355,356
1,2,391,358,357
1,2,392,359,359
1,2,393,361,361
1,2,394,362,363
1,2,395,364,364
1,2,396,365,365
1,2,397,365,365
1,2,398,365,365
1,2,399,363,363
1,2,400,361,362
1,2,401,361,360
1,2,402,356,357
1,2,403,356,355
1,2,404,353,353
1,2,405,352,351
1,2,406,350,351
1,2,407,350,350
1,2,408,350,350
1,2,409,351,351
1,2,410,352,352
1,2,411,355,355
1,2,412,356,356
1,2,413,359,359
1,2,414,361,361
1,2,415,361,363
1,2,416,366,365
1,2,417,366,366
1,2,418,368,367
1,2,419,367,367
1,2,420,365,366
1,2,421,365,364
1,2,422,363,363
1,2,423,361,360
1,2,424,356,358
1,2,425,358,356
1,2,426,352,353
1,2,427,352,351
1,2,428,349,350
1,2,429,349,351
1,2,430,352,353
1,2,431,358,356
1,2,432,363,360
1,2,433,359,363
1,2,434,365,364
1,2,435,366,366
1,2,436,367,367
1,2,437,368,368
1,2,438,368,368
1,2,439,368,367
1,2,440,365,366
1,2,441,365,365
1,2,442,362,362
1,2,443,361,360
1,2,444,357,357
1,2,445,354,354
1,2,446,352,352
1,2,447,350,350
1,2,448,350,350
1,2,449,350,350
1,2,450,351,352
1,2,451,354,353
1,2,452,355,355
1,2,453,359,358
1,2,454,358,360
1,2,455,362,361
1,2,456,363,363
1,2,457,365,365
1,2,458,366,366
1,2,459,367,367
1,2,460,366,367
1,2,461,367,366
1,2,462,365,365
1,2,463,363,363
1,2,464,360,360
1,2,465,358,358
1,2,466,355,355
1,2,467,353,353
1,2,468,352,351
1,2,469,350,350
1,2,470,350,350
1,2,471,350,351
1,2,472,352,352
1,2,473,354,354
1,2,474,357,356
1,2,475,358,359
1,2,476,361,361
1,2,477,363,363
1,2,478,365,365
1,2,479,366,366
1,2,480,367,366
1,2,481,364,364
1,2,482,362,362
1,2,483,360,359
1,2,484,355,356
1,2,485,354,353
1,2,486,351,351
1,2,487,349,350
1,2,488,350,350
1,2,489,351,351
1,2,490,352,353
1,2,491,357,355
1,2,492,357,358
1,2,493,361,361
1,2,494,364,364
1,2,495,366,366
1,2,496,367,367
1,2,497,367,367
1,2,498,366,366
1,2,499,364,364
1,2,500,362,362
1,2,501,358,359
1,2,502,357,356
1,2,503,353,353
1,2,504,350,351
1,2,505,350,350
1,2,506,350,350
1,2,507,352,352
1,2,508,353,354
1,2,509,357,357
1,2,510,360,360
1,2,511,362,362
1,2,512,365,365
1,2,513,366,366
1,2,514,366,366
1,2,515,366,366
1,2,516,364,364
1,2,517,362,362
1,2,518,361,360
1,2,519,357,357
1,2,520,355,355
1,2,521,352,352
1,2,522,351,351
1,2,523,350,350
1,2,524,350,350
1,2,525,352,351
1,2,526,353,353
1,2,527,355,355
1,2,528,357,357
1,2,529,360,360
1,2,530,362,362
1,2,531,364,364
1,2,532,366,365
1,2,533,365,365
1,3,0,365,363
1,3,1,360,362
1,3,2,361,361
1,3,3,360,360
1,3,4,360,360
1,3,5,360,360
1,3,6,361,360
1,3,7,360,360
1,3,8,361,360
1,3,9,361,361
1,3,10,359,361
1,3,11,361,360
1,3,12,361,360
1,3,13,358,359
1,3,14,358,359
1,3,15,358,358
1,3,16,358,357
1,3,17,358,358
1,3,18,357,358
1,3,19,358,358
1,3,20,359,358
1,3,21,359,359
1,3,22,359,359
1,3,23,359,359
1,3,24,359,360
1,3,25,359,359
1,3,26,359,357
1,3,27,358,356
1,3,28,351,356
1,3,29,353,356
1,3,30,362,356
1,3,31,357,357
1,3,32,358,359
1,3,33,358,359
1,3,34,358,358
1,3,35,359,359
1,3,36,359,359
1,3,37,359,359
1,3,38,358,359
1,3,39,359,358
1,3,40,358,358
1,3,41,358,358
1,3,42,359,358
1,3,43,359,358
1,3,44,358,359
1,3,45,358,358
1,3,46,359,358
1,3,47,358,358
1,3,48,358,358
1,3,49,358,359
1,3,50,359,359
1,3,51,360,359
1,3,52,359,359
1,3,53,359,359
1,3,54,359,359
1,3,55,359,359
1,3,56,359,359
1,3,57,359,359
1,3,58,359,359
1,3,59,359,359
1,3,60,359,359
1,3,61,360,359
1,3,62,359,359
1,3,63,359,359
1,3,64,359,359
1,3,65,360,359
1,3,66,359,359
1,3,67,359,359
1,3,68,359,359
1,3,69,359,359
1,3,70,359,359
1,3,71,359,359
1,3,72,359,359
1,3,73,359,359
1,3,74,359,359
1,3,75,359,359
1,3,76,359,359
1,3,77,359,359
1,3,78,359,359
1,3,79,359,359
1,3,80,358,359
1,3,81,359,359
1,3,82,360,359
1,3,83,359,359
1,3,84,360,359
1,3,85,358,359
1,3,86,358,358
1,3,87,358,358
1,3,88,359,358
1,3,89,357,358
1,3,90,357,357
1,3,91,357,357
1,3,92,358,357
1,3,93,357,357
1,3,94,357,357
1,3,95,356,357
1,3,96,356,356
1,3,97,356,356
1,3,98,355,355
1,3,99,354,355
1,3,100,355,354
1,3,101,354,354
1,3,102,354,354
1,3,103,354,354
1,3,104,353,353
1,3,105,353,353
1,3,106,353,353
1,3,107,353,352
1,3,108,351,352
1,3,109,352,352
1,3,110,351,351
1,3,111,351,351
1,3,112,351,351
1,3,113,351,350
1,3,114,350,350
1,3,115,350,350
1,3,116,349,350
1,3,117,350,349
1,3,118,349,349
1,3,119,349,349
1,3,120,349,349
1,3,121,349,349
1,3,122,349,349
1,3,123,348,348
1,3,124,348,348
1,3,125,348,348
1,3,126,349,348
1,3,127,348,349
1,3,128,349,348
1,3,129,349,349
1,3,130,349,351
1,3,131,349,354
1,3,132,362,357
1,3,133,361,359
1,3,134,360,360
1,3,135,356,359
1,3,136,356,356
1,3,137,356,355
1,3,138,355,355
1,3,139,353,356
1,3,140,358,357
1,3,141,360,358
1,3,142,360,360
1,3,143,360,361
1,3,144,361,361
1,3,145,362,362
1,3,146,362,362
1,3,147,364,363
1,3,148,362,363
1,3,149,363,363
1,3,150,364,364
1,3,151,364,364
1,3,152,364,364
1,3,153,363,363
1,3,154,363,363
1,3,155,363,363
1,3,156,363,363
1,3,157,363,363
1,3,158,361,362
1,3,159,362,362
1,3,160,362,361
1,3,161,359,361
1,3,162,362,360
1,3,163,358,359
1,3,164,360,359
1,3,165,359,359
1,3,166,357,358
1,3,167,359,358
1,3,168,355,357
1,3,169,358,356
1,3,170,354,355
1,3,171,355,354
1,3,172,354,354
1,3,173,352,353
1,3,174,354,353
1,3,175,351,352
1,3,176,352,351
1,3,177,351,351
1,3,178,351,351
1,3,179,350,351
1,3,180,351,350
1,3,181,350,350
1,3,182,352,351
1,3,183,350,351
1,3,184,352,352
1,3,185,354,353
1,3,186,353,355
1,3,187,357,356
1,3,188,356,357
1,3,189,361,358
1,3,190,357,358
1,3,191,357,359
1,3,192,360,360
1,3,193,362,361
1,3,194,365,363
1,3,195,364,365
1,3,196,364,365
1,3,197,366,365
1,3,198,365,365
1,3,199,366,366
1,3,200,366,366
1,3,201,367,366
1,3,202,367,367
1,3,203,366,367
1,3,204,367,367
1,3,205,367,367
1,3,206,367,367
1,3,207,367,367
1,3,208,367,367
1,3,209,366,367
1,3,210,367,366
1,3,211,365,365
1,3,212,365,365
1,3,213,364,364
1,3,214,362,363
1,3,215,364,362
1,3,216,360,361
1,3,217,361,360
1,3,218,358,359
1,3,219,357,357
1,3,220,358,356
1,3,221,353,355
1,3,222,356,354
1,3,223,352,353
1,3,224,352,352
1,3,225,352,351
1,3,226,350,350
1,3,227,350,350
1,3,228,350,350
1,3,229,349,350
1,3,230,351,351
1,3,231,352,351
1,3,232,351,352
1,3,233,354,353
1,3,234,353,354
1,3,235,355,355
1,3,236,358,357
1,3,237,356,358
1,3,238,360,359
1,3,239,360,360
1,3,240,361,361
1,3,241,362,362
1,3,242,363,363
1,3,243,365,364
1,3,244,364,365
1,3,245,366,366
1,3,246,366,366
1,3,247,367,366
1,3,248,366,366
1,3,249,366,366
1,3,250,365,366
1,3,251,366,365
1,3,252,364,364
1,3,253,363,364
1,3,254,363,363
1,3,255,361,361
1,3,256,361,360
1,3,257,358,359
1,3,258,358,357
1,3,259,355,356
1,3,260,355,354
1,3,261,353,353
1,3,262,351,352
1,3,263,352,351
1,3,264,350,350
1,3,265,350,350
1,3,266,350,350
1,3,267,350,350
1,3,268,350,350
1,3,269,351,351
1,3,270,352,351
1,3,271,352,353
1,3,272,354,354
1,3,273,354,355
1,3,274,357,356
1,3,275,357,357
1,3,276,358,359
1,3,277,361,360
1,3,278,361,361
1,3,279,362,363
1,3,280,364,364
1,3,281,365,364
1,3,282,365,366
1,3,283,366,366
1,3,284,367,367
1,3,285,367,367
1,3,286,367,367
1,3,287,366,367
1,3,288,366,366
1,3,289,365,365
1,3,290,363,363
1,3,291,361,361
1,3,292,360,359
1,3,293,355,358
1,3,294,357,357
1,3,295,356,356
1,3,296,359,355
1,3,297,351,353
1,3,298,351,351
1,3,299,349,350
1,3,300,349,349
1,3,301,350,350
1,3,302,350,350
1,3,303,352,352
1,3,304,354,354
1,3,305,355,355
1,3,306,357,357
1,3,307,358,358
1,3,308,359,359
1,3,309,361,361
1,3,310,363,363
1,3,311,363,364
1,3,312,367,365
1,3,313,366,366
1,3,314,366,367
1,3,315,367,367
1,3,316,367,366
1,3,317,366,366
1,3,318,365,365
1,3,319,364,364
1,3,320,363,363
1,3,321,362,361
1,3,322,359,360
1,3,323,359,359
1,3,324,357,357
1,3,325,356,355
1,3,326,353,354
1,3,327,352,352
1,3,328,351,351
