experiment,repetition,sampleIndex,raw,filtered
6,2,238,377,376
6,2,239,377,377
6,2,240,377,377
6,2,241,376,376
6,2,242,376,376
6,2,243,376,376
6,2,244,376,376
6,2,245,376,376
6,2,246,376,376
6,2,247,377,377
6,2,248,377,377
6,2,249,376,376
6,2,250,376,376
6,2,251,376,377
6,2,252,376,375
6,2,253,376,371
6,2,254,360,365
6,2,255,360,361
6,2,256,360,358
6,2,257,360,360
6,2,258,360,360
6,2,259,360,360
6,2,260,360,360
6,2,261,360,359
6,2,262,357,358
6,2,263,357,359
6,2,264,361,359
6,2,265,361,359
6,2,266,355,358
6,2,267,358,357
6,2,268,358,358
6,2,269,358,358
6,2,270,358,357
6,2,271,355,356
6,2,272,355,357
6,2,273,359,357
6,2,274,359,357
6,2,275,355,357
6,2,276,355,355
6,2,277,355,355
6,2,278,355,356
6,2,279,357,356
6,2,280,357,356
6,2,281,354,355
6,2,282,354,354
6,2,283,355,354
6,2,284,355,355
6,2,285,355,355
6,2,286,355,356
6,2,287,357,357
6,2,288,361,360
6,2,289,361,362
6,2,290,364,363
6,2,291,364,363
6,2,292,361,362
6,2,293,361,361
6,2,294,360,360
6,2,295,360,358
6,2,296,356,357
6,2,297,356,358
6,2,298,361,360
6,2,299,361,360
6,2,300,361,359
6,2,301,353,356
6,2,302,353,353
6,2,303,353,352
6,2,304,353,353
6,2,305,353,353
6,2,306,354,354
6,2,307,354,355
6,2,308,356,355
6,2,309,356,355
6,2,310,353,354
6,2,311,353,353
6,2,312,354,353
6,2,313,354,354
6,2,314,355,355
6,2,315,355,355
6,2,316,355,355
6,2,317,356,356
6,2,318,356,356
6,2,319,357,357
6,2,320,357,356
6,2,321,356,357
6,2,322,356,357
6,2,323,359,358
6,2,324,359,359
6,2,325,359,359
6,2,326,359,358
6,2,327,358,358
6,2,328,358,359
6,2,329,360,359
6,2,330,360,359
6,2,331,359,360
6,2,332,359,360
6,2,333,361,360
6,2,334,361,361
6,2,335,361,361
6,2,336,361,361
6,2,337,361,361
6,2,338,362,362
6,2,339,362,362
6,2,340,362,362
6,2,341,362,362
6,2,342,363,363
6,2,343,363,363
6,2,344,362,362
6,2,345,362,362
6,2,346,363,363
6,2,347,363,363
6,2,348,364,364
6,2,349,364,364
6,2,350,364,364
6,2,351,363,363
6,2,352,363,363
6,2,353,363,363
6,2,354,363,363
6,2,355,363,363
6,2,356,363,363
6,2,357,363,364
6,2,358,364,364
6,2,359,364,363
6,2,360,362,363
6,2,361,362,362
6,2,362,365,364
6,2,363,365,368
6,2,364,376,373
6,2,365,376,376
6,2,366,377,378
6,2,367,377,377
6,2,368,377,377
6,2,369,377,377
6,2,370,377,377
6,2,371,377,377
6,2,372,376,376
6,2,373,376,376
6,2,374,376,376
6,2,375,376,376
6,2,376,375,376
6,2,377,375,375
