channel,index,raw,filtered
1,1247,359,357.167749
1,1248,359,357.016925
1,1249,358,357.764484
1,1250,358,358.501682
1,1251,359,358.822222
1,1252,359,359.012227
1,1253,359,359.294753
1,1254,359,359.522972
1,1255,359,359.665900
1,1256,359,359.865734
1,1257,362,360.294919
1,1258,362,360.986174
1,1259,361,361.809129
1,1260,361,362.482126
1,1261,365,363.181343
1,1262,363,363.874330
1,1263,363,364.680360
1,1264,367,365.359787
1,1265,367,366.019457
1,1266,366,366.494086
1,1267,366,366.782709
1,1268,367,367.019546
1,1269,367,367.076232
1,1270,367,366.940218
1,1271,367,366.612832
1,1272,366,366.112572
1,1273,366,365.478402
1,1274,364,364.773038
1,1275,364,364.086248
1,1276,363,363.538143
1,1277,364,363.282467
1,1278,364,363.509894
1,1279,364,364.451317
1,1280,364,362.130868
1,1281,360,361.668499
1,1282,360,361.158521
1,1283,361,360.601832
1,1284,361,359.982842
1,1285,358,359.394503
1,1286,358,358.814193
1,1287,359,358.359787
1,1288,359,358.066733
1,1289,358,357.885057
1,1290,358,357.765850
1,1291,357,357.660070
1,1292,357,357.471697
1,1293,358,357.328402
1,1294,358,357.747726
1,1295,358,358.131767
1,1296,358,358.445077
1,1297,358,358.607530
1,1298,359,358.926670
1,1299,359,359.493587
1,1300,361,359.975279
1,1301,361,360.448209
1,1302,362,360.911911
1,1303,362,361.251641
1,1304,360,361.784008
1,1305,360,362.436415
1,1306,364,363.062369
1,1307,364,363.707146
1,1308,365,364.251841
1,1309,365,364.594736
1,1310,364,365.065900
1,1311,366,365.559287
1,1312,366,366.007829
1,1313,367,366.079927
1,1314,367,366.156122
1,1315,365,366.055905
1,1316,365,365.774180
1,1317,365,365.561453
1,1318,365,365.317208
1,1319,366,364.969149
1,1320,366,364.817158
1,1321,363,364.349958
1,1322,363,363.506114
1,1323,364,363.001233
1,1324,364,362.623522
1,1325,361,362.223422
1,1326,361,361.656272
1,1327,361,361.042479
1,1328,361,360.582042
1,1329,361,360.200000
1,1330,358,359.944528
1,1331,358,359.676229
1,1332,362,359.375046
1,1333,362,359.089922
1,1334,357,358.915509
1,1335,357,358.727703
1,1336,359,358.510845
1,1337,359,358.397468
1,1338,358,358.286657
1,1339,358,358.230751
1,1340,358,358.094886
1,1341,358,357.786107
1,1342,359,357.715209
1,1343,358,358.313143
1,1344,358,359.049842
1,1345,360,359.458238
1,1346,360,359.713843
1,1347,359,360.391238
1,1348,359,361.099783
1,1349,363,361.650275
1,1350,363,362.110478
1,1351,365,362.579610
1,1352,365,363.015959
1,1353,361,363.421756
1,1354,361,363.721539
1,1355,365,363.996668
1,1356,365,364.400633
1,1357,364,364.801899
1,1358,364,364.757455
1,1359,366,364.946627
1,1360,366,365.586274
1,1361,366,366.135832
1,1362,366,366.094419
1,1363,366,366.073297
1,1364,366,365.769415
1,1365,366,365.175679
1,1366,364,364.781676
1,1367,364,364.304981
1,1368,365,363.690821
1,1369,365,362.987839
1,1370,359,362.505481
1,1371,359,362.278861
1,1372,364,361.883891
1,1373,364,361.435016
1,1374,360,360.959387
1,1375,360,360.434216
1,1376,360,360.004198
1,1377,360,359.535166
1,1378,361,359.211328
1,1379,358,358.760520
1,1380,358,357.982142
1,1381,356,357.404564
1,1382,356,357.060870
1,1383,358,357.148892
1,1384,358,357.549225
1,1385,358,357.732967
1,1386,358,357.982975
1,1387,357,358.293120
1,1388,358,358.537465
1,1389,358,358.851907
1,1390,363,359.249275
1,1391,363,359.441646
1,1392,357,359.798534
1,1393,357,360.076095
1,1394,361,360.526037
1,1395,361,361.121806
1,1396,361,361.663868
1,1397,361,362.223155
1,1398,365,362.785707
1,1399,365,363.383908
1,1400,364,364.051641
1,1401,364,364.699250
1,1402,365,365.430052
1,1403,365,365.629185
1,1404,366,365.495586
1,1405,366,365.580843
1,1406,366,365.927103
1,1407,366,366.108246
1,1408,366,366.285557
1,1409,366,366.362785
1,1410,366,366.696752
1,1411,367,366.750858
1,1412,367,366.709945
1,1413,367,366.626553
1,1414,367,366.456072
1,1415,366,365.977545
1,1416,366,365.592370
1,1417,364,365.046310
1,1418,364,364.422622
1,1419,364,363.646677
1,1420,364,362.784774
1,1421,361,361.909512
1,1422,361,361.053440
1,1423,360,360.384941
1,1424,360,359.854273
1,1425,360,359.400000
1,1426,360,358.940696
1,1427,357,358.642012
1,1428,358,358.603665
1,1429,358,358.451141
1,1430,359,358.474263
1,1431,359,358.536765
1,1432,359,358.731867
1,1433,359,358.531934
1,1434,358,358.402132
1,1435,358,358.444145
1,1436,359,358.296885
1,1437,359,357.887956
1,1438,357,357.685457
1,1439,357,357.782142
1,1440,359,358.089355
1,1441,358,358.471064
1,1442,358,359.028619
1,1443,358,359.710745
1,1444,362,360.441279
1,1445,361,361.162619
1,1446,361,361.932301
1,1447,366,362.796768
1,1448,366,363.665134
1,1449,362,364.363618
1,1450,362,364.859070
1,1451,366,365.343961
1,1452,366,365.676695
1,1453,366,365.846443
1,1454,366,366.065634
1,1455,367,366.232717
1,1456,367,366.293020
1,1457,366,366.268932
1,1458,366,366.392137
1,1459,366,366.643578
1,1460,366,366.365651
1,1461,366,365.884558
1,1462,366,365.605730
1,1463,366,365.437748
1,1464,364,364.989105
1,1465,364,364.399167
1,1466,365,363.793736
1,1467,365,363.230118
1,1468,361,362.512244
1,1469,361,361.666067
1,1470,361,360.934766
1,1471,361,360.293753
1,1472,359,359.756388
1,1473,359,359.327036
1,1474,359,358.996269
1,1475,359,358.778211
1,1476,359,358.525670
1,1477,358,358.489822
1,1478,358,358.483758
1,1479,359,358.497118
1,1480,359,358.199600
1,1481,358,357.937598
1,1482,358,358.049175
1,1483,358,358.080860
1,1484,358,357.887056
1,1485,358,358.091288
1,1486,358,358.773247
1,1487,359,359.270831
1,1488,359,359.538831
1,1489,360,359.910745
1,1490,360,360.575446
1,1491,363,361.169782
1,1492,363,361.615626
1,1493,360,361.952091
1,1494,364,362.290088
1,1495,364,362.597801
1,1496,360,362.927703
1,1497,360,363.199134
1,1498,366,363.464568
1,1499,366,363.784574
1,1500,363,364.060636
1,1501,363,364.523638
1,1502,366,364.986607
1,1503,366,365.333100
1,1504,366,365.719973
1,1505,366,366.267566
1,1506,366,366.842046
1,1507,366,366.669898
1,1508,367,366.483958
1,1509,367,366.715076
1,1510,367,367.037281
1,1511,367,366.701982
1,1512,366,366.215159
1,1513,367,365.903548
1,1514,367,365.591937
1,1515,362,364.926870
1,1516,362,364.260736
1,1517,366,363.627153
1,1518,366,362.901249
1,1519,360,362.236415
1,1520,360,361.626054
1,1521,362,361.078861
1,1522,362,360.613427
1,1523,359,360.202599
1,1524,359,359.805912
1,1525,360,359.442727
1,1526,360,359.107092
1,1527,358,358.793088
1,1528,358,358.495465
1,1529,359,358.210291
1,1530,358,357.935597
1,1531,358,357.672018
1,1532,357,357.423438
1,1533,357,357.197637
1,1534,357,357.006932
1,1535,357,356.868824
1,1536,358,357.296485
1,1537,358,357.690655
1,1538,357,358.006897
1,1539,357,358.282326
1,1540,360,358.733800
1,1541,360,359.407163
1,1542,360,359.870332
1,1543,360,360.308313
1,1544,361,360.695752
1,1545,361,361.112844
1,1546,362,361.627786
1,1547,362,362.263535
1,1548,362,362.911411
1,1549,364,363.467533
1,1550,364,363.969249
1,1551,364,364.550891
1,1552,364,365.230451
1,1553,367,365.704348
1,1554,367,366.051741
1,1555,367,366.378577
1,1556,367,366.602465
1,1557,366,366.816425
1,1558,366,366.988273
1,1559,367,367.092854
1,1560,367,367.071098
1,1561,367,367.141129
1,1562,367,367.099350
1,1563,367,366.922372
1,1564,367,366.666533
1,1565,367,366.420556
1,1566,366,365.828752
1,1567,366,365.232584
1,1568,364,364.562352
1,1569,364,363.900383
1,1570,363,363.345794
1,1571,363,362.794969
1,1572,361,362.347160
1,1573,361,361.996069
1,1574,362,361.788939
1,1575,362,361.502549
1,1576,362,361.075862
1,1577,362,360.704514
1,1578,360,360.313077
1,1579,360,359.940363
1,1580,359,359.472564
1,1581,359,359.078794
1,1582,359,358.641812
1,1583,357,358.244411
1,1584,357,357.820057
1,1585,357,357.632384
1,1586,359,357.527636
1,1587,359,357.423455
1,1588,357,357.353223
1,1589,357,357.283592
1,1590,357,357.112077
1,1591,357,357.105614
1,1592,357,357.157088
1,1593,357,357.224488
1,1594,357,357.203265
1,1595,357,357.155456
1,1596,357,357.350625
1,1597,358,357.513210
1,1598,358,357.705614
1,1599,358,357.723372
1,1600,358,357.618091
1,1601,358,357.598168
1,1602,357,357.591338
1,1603,357,357.606030
1,1604,358,357.648276
1,1605,358,357.722905
1,1606,357,357.834749
1,1607,357,357.989838
1,1608,359,358.196602
1,1609,359,358.509212
1,1610,359,358.718274
1,1611,359,358.915265
1,1612,359,359.062934
1,1613,359,359.151668
1,1614,359,359.178549
1,1615,359,359.148945
1,1616,359,359.078111
1,1617,359,358.992775
1,1618,359,358.932739
1,1619,359,358.952473
1,1620,359,359.122706
1,1621,360,359.532025
1,1622,360,360.288464
